OrderID,OrderDate,Date,Month,Year,CustomerID,Region,Category,SubCategory,Product,Quantity,UnitPrice,Sales,Profit
1582,25-06-2023,25,6,2023,CUST107,North,OfficeSupplies,Binders,Binder B,5,264,1320,276.83
1583,03-09-2023,3,9,2023,CUST275,North,OfficeSupplies,Binders,Binder A,9,528,4752,940.64
1584,16-01-2023,16,1,2023,CUST129,East,Technology,Phones,Phone A,7,537,3759,733.14
1585,11-06-2023,11,6,2023,CUST260,North,Furniture,Tables,Table A,6,510,3060,414.62
1586,04-09-2023,4,9,2023,CUST128,West,Furniture,Chairs,Chair A,5,541,2705,185.58
1587,15-07-2023,15,7,2023,CUST281,North,Furniture,Bookcases,Bookcase B,4,934,3736,343.53
1588,13-05-2023,13,5,2023,CUST227,West,Technology,Accessories,Accessory A,9,376,3384,790.64
1589,14-05-2023,14,5,2023,CUST211,West,OfficeSupplies,Paper,Paper B,9,399,3591,826.86
1590,30-12-2023,30,12,2023,CUST364,East,Furniture,Chairs,Chair C,9,729,6561,661.77
1591,11-05-2023,11,5,2023,CUST076,South,Technology,Phones,Phone C,5,160,800,172.16
1592,09-07-2023,9,7,2023,CUST417,West,Furniture,Chairs,Chair A,5,679,3395,266.15
1593,10-02-2023,10,2,2023,CUST307,North,Technology,Phones,Phone A,2,318,636,109.87
1594,06-10-2023,6,10,2023,CUST176,East,OfficeSupplies,Binders,Binder A,6,277,1662,362.8
1595,19-05-2023,19,5,2023,CUST350,South,Furniture,Chairs,Chair A,3,293,879,66.15
1596,29-09-2023,29,9,2023,CUST418,North,Technology,Laptops,Laptop A,2,487,974,182.4
1597,05-06-2023,5,6,2023,CUST047,North,Furniture,Tables,Table B,7,458,3206,709
1598,04-05-2023,4,5,2023,CUST001,West,Furniture,Tables,Table A,8,763,6104,646.14
1599,10-07-2023,10,7,2023,CUST067,East,Furniture,Tables,Table A,4,446,1784,272.12
1600,21-10-2023,21,10,2023,CUST143,South,Furniture,Chairs,Chair A,5,231,1155,234.04
1601,29-10-2023,29,10,2023,CUST500,West,Technology,Accessories,Accessory B,4,464,1856,179.2
1602,21-12-2023,21,12,2023,CUST252,West,Furniture,Bookcases,Bookcase A,2,119,238,55.08
1603,08-09-2023,8,9,2023,CUST219,West,Furniture,Bookcases,Bookcase B,7,447,3129,225.91
1604,15-02-2023,15,2,2023,CUST038,South,OfficeSupplies,Art,Art B,4,505,2020,321.85
1605,04-02-2023,4,2,2023,CUST147,North,Technology,Phones,Phone C,4,885,3540,206.75
1606,10-12-2023,10,12,2023,CUST270,North,Furniture,Bookcases,Bookcase A,6,731,4386,331.1
1607,24-03-2023,24,3,2023,CUST110,West,OfficeSupplies,Binders,Binder A,3,903,2709,543.95
1608,20-07-2023,20,7,2023,CUST284,South,Furniture,Chairs,Chair B,4,177,708,171.73
1609,04-03-2023,4,3,2023,CUST073,East,OfficeSupplies,Art,Art B,7,637,4459,474.01
1610,30-04-2023,30,4,2023,CUST422,East,Furniture,Chairs,Chair B,5,833,4165,265.18
1611,13-10-2023,13,10,2023,CUST265,West,Technology,Laptops,Laptop A,1,380,380,40.57
1612,22-05-2023,22,5,2023,CUST203,East,OfficeSupplies,Binders,Binder B,5,743,3715,353.93
1613,30-11-2023,30,11,2023,CUST222,South,Technology,Accessories,Accessory B,9,712,6408,403.05
1614,21-09-2023,21,9,2023,CUST002,South,Technology,Accessories,Accessory A,9,641,5769,972.91
1615,30-04-2023,30,4,2023,CUST127,East,Furniture,Bookcases,Bookcase B,7,20,140,13.71
1616,07-06-2023,7,6,2023,CUST268,West,OfficeSupplies,Paper,Paper A,3,783,2349,585.11
1617,19-02-2023,19,2,2023,CUST469,North,Furniture,Bookcases,Bookcase A,5,329,1645,165.26
1618,23-12-2023,23,12,2023,CUST451,North,Technology,Accessories,Accessory B,1,205,205,47.54
1619,20-11-2023,20,11,2023,CUST035,East,Furniture,Tables,Table B,1,486,486,109.74
1620,06-03-2023,6,3,2023,CUST008,East,Furniture,Tables,Table A,7,435,3045,202.31
1621,17-03-2023,17,3,2023,CUST174,West,OfficeSupplies,Binders,Binder A,9,663,5967,1363.49
1622,03-04-2023,3,4,2023,CUST406,West,Furniture,Tables,Table B,8,537,4296,757.22
1623,03-10-2023,3,10,2023,CUST157,East,Technology,Laptops,Laptop A,3,136,408,75.6
1624,14-12-2023,14,12,2023,CUST028,North,Furniture,Chairs,Chair A,4,410,1640,340.05
1625,08-03-2023,8,3,2023,CUST342,North,Technology,Phones,Phone C,2,988,1976,336.18
1626,27-12-2023,27,12,2023,CUST257,North,Furniture,Chairs,Chair A,8,91,728,95.66
1627,02-08-2023,2,8,2023,CUST153,West,OfficeSupplies,Paper,Paper B,2,917,1834,106.29
1628,19-09-2023,19,9,2023,CUST218,North,Technology,Phones,Phone B,8,471,3768,397.01
1629,03-04-2023,3,4,2023,CUST109,North,Furniture,Bookcases,Bookcase A,1,871,871,77.71
1630,18-10-2023,18,10,2023,CUST432,North,Technology,Phones,Phone A,4,828,3312,556.99
1631,08-07-2023,8,7,2023,CUST486,North,Furniture,Chairs,Chair A,1,306,306,18.33
1632,16-05-2023,16,5,2023,CUST043,North,OfficeSupplies,Art,Art B,4,896,3584,383.42
1633,22-10-2023,22,10,2023,CUST341,East,OfficeSupplies,Binders,Binder B,5,949,4745,444.62
1634,16-04-2023,16,4,2023,CUST363,North,OfficeSupplies,Art,Art A,6,386,2316,244.49
1635,10-12-2023,10,12,2023,CUST037,East,Technology,Phones,Phone B,1,557,557,119
1636,04-10-2023,4,10,2023,CUST307,South,Technology,Phones,Phone C,7,187,1309,294.32
1637,11-07-2023,11,7,2023,CUST267,East,OfficeSupplies,Paper,Paper B,3,911,2733,208.52
1638,15-02-2023,15,2,2023,CUST045,East,OfficeSupplies,Paper,Paper B,1,172,172,23.11
1639,28-11-2023,28,11,2023,CUST072,South,Technology,Phones,Phone B,8,961,7688,1482.3
1640,25-09-2023,25,9,2023,CUST445,East,OfficeSupplies,Paper,Paper A,1,305,305,59.07
1641,07-09-2023,7,9,2023,CUST453,South,Technology,Phones,Phone C,8,157,1256,222.66
1642,09-12-2023,9,12,2023,CUST158,East,Technology,Phones,Phone A,7,693,4851,828.35
1643,04-12-2023,4,12,2023,CUST146,East,Technology,Phones,Phone A,2,328,656,83.16
1644,07-05-2023,7,5,2023,CUST420,South,Furniture,Tables,Table B,2,489,978,72.57
1645,25-03-2023,25,3,2023,CUST113,North,Technology,Phones,Phone A,1,336,336,22.19
1646,23-05-2023,23,5,2023,CUST041,East,Furniture,Chairs,Chair A,7,774,5418,995.37
1647,15-04-2023,15,4,2023,CUST202,North,Furniture,Tables,Table B,2,823,1646,277.73
1648,23-09-2023,23,9,2023,CUST398,North,OfficeSupplies,Art,Art A,2,567,1134,263.83
1649,08-02-2023,8,2,2023,CUST028,East,Furniture,Chairs,Chair C,3,88,264,46.88
1650,27-04-2023,27,4,2023,CUST002,South,Furniture,Chairs,Chair C,6,391,2346,367.84
1651,23-10-2023,23,10,2023,CUST258,East,Technology,Accessories,Accessory A,1,941,941,126.48
1652,23-08-2023,23,8,2023,CUST321,South,Furniture,Tables,Table A,7,817,5719,742.75
1653,23-12-2023,23,12,2023,CUST213,East,Furniture,Chairs,Chair A,1,131,131,15.54
1654,06-10-2023,6,10,2023,CUST408,East,Furniture,Chairs,Chair B,9,298,2682,587.68
1655,17-04-2023,17,4,2023,CUST146,South,Furniture,Chairs,Chair B,4,615,2460,161.19
1656,14-03-2023,14,3,2023,CUST437,West,Technology,Phones,Phone A,6,638,3828,643.32
1657,30-12-2023,30,12,2023,CUST354,North,Technology,Laptops,Laptop B,3,199,597,132.24
1658,01-12-2023,1,12,2023,CUST041,North,Furniture,Chairs,Chair A,7,364,2548,580.77
1659,09-06-2023,9,6,2023,CUST313,North,OfficeSupplies,Paper,Paper A,6,616,3696,475.29
1660,16-06-2023,16,6,2023,CUST290,East,Technology,Laptops,Laptop A,8,672,5376,731.71
1661,15-07-2023,15,7,2023,CUST421,South,Furniture,Bookcases,Bookcase B,8,837,6696,798
1662,28-05-2023,28,5,2023,CUST275,East,OfficeSupplies,Binders,Binder B,2,992,1984,101.86
1663,06-05-2023,6,5,2023,CUST395,West,OfficeSupplies,Binders,Binder B,1,885,885,164.1
1664,21-11-2023,21,11,2023,CUST392,West,OfficeSupplies,Binders,Binder B,2,692,1384,129.51
1665,23-07-2023,23,7,2023,CUST486,South,Technology,Laptops,Laptop B,1,35,35,6.57
1666,31-12-2023,31,12,2023,CUST434,North,Technology,Phones,Phone C,5,930,4650,258.11
1667,08-03-2023,8,3,2023,CUST075,East,OfficeSupplies,Binders,Binder A,4,670,2680,154.9
1668,29-12-2023,29,12,2023,CUST448,West,Furniture,Bookcases,Bookcase A,3,822,2466,277.77
1669,05-05-2023,5,5,2023,CUST399,North,OfficeSupplies,Art,Art B,5,546,2730,207.51
1670,02-05-2023,2,5,2023,CUST125,East,Technology,Laptops,Laptop B,5,174,870,108.72
1671,04-02-2023,4,2,2023,CUST087,North,Furniture,Tables,Table B,6,712,4272,1063.61
1672,20-07-2023,20,7,2023,CUST369,South,Technology,Accessories,Accessory A,4,917,3668,466.21
1673,05-10-2023,5,10,2023,CUST068,North,Technology,Laptops,Laptop B,5,169,845,123.01
1674,11-06-2023,11,6,2023,CUST365,West,Furniture,Tables,Table A,6,825,4950,1072.81
1675,11-02-2023,11,2,2023,CUST354,North,Furniture,Tables,Table B,3,766,2298,141.39
1676,21-01-2023,21,1,2023,CUST300,South,OfficeSupplies,Binders,Binder A,7,840,5880,702.4
1677,02-04-2023,2,4,2023,CUST447,East,Technology,Phones,Phone A,8,641,5128,711.81
1678,21-04-2023,21,4,2023,CUST354,North,Technology,Phones,Phone B,4,439,1756,362.57
1679,09-04-2023,9,4,2023,CUST252,East,OfficeSupplies,Binders,Binder A,2,108,216,24.88
1680,01-06-2023,1,6,2023,CUST250,East,Technology,Accessories,Accessory A,3,169,507,99.45
1681,08-01-2023,8,1,2023,CUST284,North,Furniture,Bookcases,Bookcase A,5,661,3305,635.14
1682,27-05-2023,27,5,2023,CUST064,West,Furniture,Bookcases,Bookcase A,5,870,4350,845.76
1683,22-06-2023,22,6,2023,CUST047,East,OfficeSupplies,Binders,Binder A,6,665,3990,794.7
1684,05-01-2023,5,1,2023,CUST465,West,Furniture,Chairs,Chair A,8,24,192,27.52
1685,12-01-2023,12,1,2023,CUST070,North,Technology,Phones,Phone B,1,887,887,126.43
1686,31-10-2023,31,10,2023,CUST108,North,OfficeSupplies,Art,Art A,4,868,3472,515.2
1687,02-07-2023,2,7,2023,CUST250,South,OfficeSupplies,Art,Art A,4,106,424,65.5
1688,04-08-2023,4,8,2023,CUST407,West,OfficeSupplies,Paper,Paper A,9,503,4527,749.02
1689,28-06-2023,28,6,2023,CUST437,West,OfficeSupplies,Paper,Paper A,2,608,1216,262.05
1690,27-08-2023,27,8,2023,CUST260,North,Technology,Accessories,Accessory B,7,369,2583,375.3
1691,25-11-2023,25,11,2023,CUST328,South,Furniture,Chairs,Chair A,4,945,3780,521
1692,13-08-2023,13,8,2023,CUST352,West,OfficeSupplies,Art,Art B,8,151,1208,135.75
1693,19-11-2023,19,11,2023,CUST443,North,Technology,Laptops,Laptop B,5,17,85,20.77
1694,08-07-2023,8,7,2023,CUST287,North,Furniture,Chairs,Chair B,7,724,5068,1026.37
1695,22-01-2023,22,1,2023,CUST349,East,OfficeSupplies,Binders,Binder A,6,687,4122,925.02
1696,25-10-2023,25,10,2023,CUST320,East,OfficeSupplies,Binders,Binder A,5,980,4900,1048.4
1697,18-06-2023,18,6,2023,CUST152,South,OfficeSupplies,Art,Art A,3,700,2100,327
1698,10-08-2023,10,8,2023,CUST303,East,OfficeSupplies,Art,Art A,3,23,69,6.22
1699,09-10-2023,9,10,2023,CUST113,West,Technology,Laptops,Laptop A,8,331,2648,133.63
1700,08-03-2023,8,3,2023,CUST065,West,Technology,Phones,Phone A,4,29,116,20.48
1701,06-02-2023,6,2,2023,CUST141,South,Furniture,Bookcases,Bookcase A,8,652,5216,1062.94
1702,08-05-2023,8,5,2023,CUST201,North,Furniture,Tables,Table A,1,680,680,129.2
1703,10-07-2023,10,7,2023,CUST104,East,OfficeSupplies,Paper,Paper A,7,269,1883,366.49
1704,17-09-2023,17,9,2023,CUST414,North,Technology,Laptops,Laptop A,6,79,474,56.77
1705,16-09-2023,16,9,2023,CUST398,East,OfficeSupplies,Paper,Paper B,2,49,98,23.62
1706,03-05-2023,3,5,2023,CUST358,North,Technology,Laptops,Laptop A,2,940,1880,136.46
1707,11-06-2023,11,6,2023,CUST234,South,Furniture,Bookcases,Bookcase B,6,192,1152,91.05
1708,13-01-2023,13,1,2023,CUST184,East,Technology,Laptops,Laptop B,2,299,598,77.9
1709,03-08-2023,3,8,2023,CUST462,West,Furniture,Bookcases,Bookcase A,8,898,7184,741.63
1710,28-04-2023,28,4,2023,CUST221,South,Furniture,Bookcases,Bookcase A,7,569,3983,870.07
1711,21-08-2023,21,8,2023,CUST158,North,Technology,Phones,Phone B,5,785,3925,669.99
1712,22-02-2023,22,2,2023,CUST275,East,OfficeSupplies,Binders,Binder B,9,285,2565,191.31
1713,03-12-2023,3,12,2023,CUST183,East,Technology,Laptops,Laptop A,7,548,3836,536.54
1714,10-01-2023,10,1,2023,CUST484,North,OfficeSupplies,Paper,Paper A,8,570,4560,293.46
1715,09-06-2023,9,6,2023,CUST370,North,Technology,Laptops,Laptop B,2,416,832,80.65
1716,22-02-2023,22,2,2023,CUST408,North,Furniture,Tables,Table B,6,34,204,31.42
1717,24-07-2023,24,7,2023,CUST059,West,OfficeSupplies,Art,Art B,7,780,5460,569.38
1718,29-04-2023,29,4,2023,CUST415,East,Furniture,Bookcases,Bookcase A,2,854,1708,366.8
1719,07-05-2023,7,5,2023,CUST075,South,Furniture,Chairs,Chair A,9,720,6480,845.57
1720,29-08-2023,29,8,2023,CUST349,West,OfficeSupplies,Binders,Binder A,2,100,200,33.74
1721,28-07-2023,28,7,2023,CUST343,West,Furniture,Tables,Table B,8,822,6576,942.96
1722,21-11-2023,21,11,2023,CUST428,West,Technology,Accessories,Accessory B,9,836,7524,852.12
1723,19-05-2023,19,5,2023,CUST121,North,OfficeSupplies,Art,Art A,1,623,623,64.84
1724,11-06-2023,11,6,2023,CUST428,South,Technology,Phones,Phone C,4,616,2464,570.27
1725,03-11-2023,3,11,2023,CUST141,South,Furniture,Chairs,Chair A,3,181,543,68.13
1726,25-02-2023,25,2,2023,CUST460,West,OfficeSupplies,Art,Art A,3,425,1275,93.34
1727,06-08-2023,6,8,2023,CUST413,South,Technology,Phones,Phone C,1,832,832,146.88
1728,30-04-2023,30,4,2023,CUST439,South,Furniture,Tables,Table A,7,729,5103,982.88
1729,13-01-2023,13,1,2023,CUST101,South,Furniture,Tables,Table B,1,540,540,109.19
1730,30-09-2023,30,9,2023,CUST452,East,OfficeSupplies,Art,Art B,9,610,5490,569.83
1731,06-12-2023,6,12,2023,CUST467,North,Technology,Laptops,Laptop A,3,656,1968,491.79
1732,11-04-2023,11,4,2023,CUST304,North,OfficeSupplies,Binders,Binder A,7,544,3808,849.81
1733,21-12-2023,21,12,2023,CUST303,North,Furniture,Bookcases,Bookcase A,2,772,1544,191.06
1734,24-08-2023,24,8,2023,CUST361,West,Furniture,Bookcases,Bookcase B,7,17,119,15.86
1735,10-04-2023,10,4,2023,CUST031,North,Technology,Laptops,Laptop A,2,532,1064,132.18
1736,15-06-2023,15,6,2023,CUST459,North,OfficeSupplies,Binders,Binder A,6,956,5736,1029.86
1737,10-04-2023,10,4,2023,CUST109,East,Technology,Phones,Phone B,7,177,1239,70.86
1738,04-08-2023,4,8,2023,CUST264,North,Technology,Accessories,Accessory A,7,808,5656,1118.3
1739,28-01-2023,28,1,2023,CUST326,South,OfficeSupplies,Binders,Binder A,5,544,2720,523.98
1740,06-03-2023,6,3,2023,CUST356,North,OfficeSupplies,Binders,Binder B,5,256,1280,75.01
1741,13-01-2023,13,1,2023,CUST313,South,Furniture,Bookcases,Bookcase A,1,122,122,25.18
1742,22-02-2023,22,2,2023,CUST044,North,Furniture,Bookcases,Bookcase B,5,590,2950,156.17
1743,14-06-2023,14,6,2023,CUST102,South,OfficeSupplies,Art,Art B,8,774,6192,333.54
1744,22-12-2023,22,12,2023,CUST398,North,Furniture,Chairs,Chair B,3,925,2775,547.34
1745,12-04-2023,12,4,2023,CUST017,North,OfficeSupplies,Paper,Paper B,6,888,5328,276.97
1746,20-06-2023,20,6,2023,CUST409,West,Furniture,Chairs,Chair B,4,382,1528,235.02
1747,18-08-2023,18,8,2023,CUST321,South,OfficeSupplies,Art,Art A,4,123,492,100.76
1748,24-06-2023,24,6,2023,CUST465,East,OfficeSupplies,Art,Art B,8,608,4864,1192.67
1749,10-10-2023,10,10,2023,CUST181,North,Technology,Laptops,Laptop A,9,678,6102,526.89
1750,12-08-2023,12,8,2023,CUST153,North,OfficeSupplies,Binders,Binder A,1,59,59,9.06
1751,01-09-2023,1,9,2023,CUST313,South,Furniture,Bookcases,Bookcase B,5,488,2440,389.61
1752,16-08-2023,16,8,2023,CUST111,West,OfficeSupplies,Binders,Binder A,3,461,1383,220.44
1753,21-09-2023,21,9,2023,CUST225,North,Technology,Laptops,Laptop A,7,733,5131,555.32
1754,14-02-2023,14,2,2023,CUST214,South,OfficeSupplies,Paper,Paper B,4,620,2480,156.58
1755,06-06-2023,6,6,2023,CUST098,South,OfficeSupplies,Art,Art A,2,416,832,120.37
1756,04-05-2023,4,5,2023,CUST471,North,OfficeSupplies,Binders,Binder A,4,606,2424,601.25
1757,29-04-2023,29,4,2023,CUST133,West,Technology,Accessories,Accessory B,8,612,4896,882.22
1758,27-11-2023,27,11,2023,CUST143,South,OfficeSupplies,Binders,Binder B,6,237,1422,129.4
1759,31-03-2023,31,3,2023,CUST492,East,Technology,Phones,Phone A,7,366,2562,587.25
1760,25-01-2023,25,1,2023,CUST394,West,OfficeSupplies,Paper,Paper B,3,271,813,200.27
1761,26-12-2023,26,12,2023,CUST068,North,Furniture,Bookcases,Bookcase A,1,53,53,12.69
1762,12-04-2023,12,4,2023,CUST216,South,OfficeSupplies,Paper,Paper B,6,704,4224,666.39
1763,08-06-2023,8,6,2023,CUST489,East,Technology,Phones,Phone C,2,798,1596,126.82
1764,05-01-2023,5,1,2023,CUST084,East,OfficeSupplies,Art,Art B,4,365,1460,203.72
1765,23-02-2023,23,2,2023,CUST161,East,Technology,Laptops,Laptop B,2,426,852,132.85
1766,15-01-2023,15,1,2023,CUST224,South,Technology,Laptops,Laptop A,5,562,2810,183.35
1767,21-10-2023,21,10,2023,CUST062,West,Technology,Accessories,Accessory B,6,450,2700,383.22
1768,21-07-2023,21,7,2023,CUST302,West,OfficeSupplies,Paper,Paper A,3,994,2982,664.37
1769,08-01-2023,8,1,2023,CUST428,East,Technology,Accessories,Accessory B,1,725,725,178.52
1770,29-11-2023,29,11,2023,CUST050,North,OfficeSupplies,Art,Art A,6,685,4110,367.37
1771,21-12-2023,21,12,2023,CUST252,North,Furniture,Tables,Table A,8,836,6688,1609.16
1772,28-11-2023,28,11,2023,CUST139,South,Technology,Phones,Phone C,5,605,3025,707.48
1773,07-11-2023,7,11,2023,CUST358,North,Technology,Laptops,Laptop A,6,982,5892,1450.82
1774,17-09-2023,17,9,2023,CUST108,East,Furniture,Bookcases,Bookcase A,3,801,2403,556.49
1775,20-12-2023,20,12,2023,CUST273,East,OfficeSupplies,Art,Art B,5,852,4260,1045.67
1776,04-09-2023,4,9,2023,CUST008,East,Technology,Phones,Phone A,8,482,3856,746.78
1777,04-04-2023,4,4,2023,CUST321,East,OfficeSupplies,Binders,Binder B,7,597,4179,344.93
1778,29-03-2023,29,3,2023,CUST242,West,Technology,Laptops,Laptop B,6,97,582,87.17
1779,17-05-2023,17,5,2023,CUST421,West,Technology,Laptops,Laptop A,4,617,2468,309.48
1780,05-06-2023,5,6,2023,CUST426,East,Furniture,Chairs,Chair A,5,732,3660,774.51
1781,26-12-2023,26,12,2023,CUST322,North,OfficeSupplies,Paper,Paper A,7,460,3220,681.53
1782,05-10-2023,5,10,2023,CUST101,South,Furniture,Tables,Table A,9,353,3177,464.41
1783,21-05-2023,21,5,2023,CUST173,South,OfficeSupplies,Paper,Paper B,4,269,1076,86.9
1784,04-09-2023,4,9,2023,CUST155,East,Furniture,Chairs,Chair B,2,503,1006,149.83
1785,30-03-2023,30,3,2023,CUST093,North,OfficeSupplies,Paper,Paper A,7,757,5299,938.39
1786,27-04-2023,27,4,2023,CUST094,South,Furniture,Tables,Table B,3,615,1845,443.14
1787,01-04-2023,1,4,2023,CUST346,North,Technology,Laptops,Laptop A,1,278,278,69.08
1788,15-12-2023,15,12,2023,CUST468,East,OfficeSupplies,Art,Art A,5,95,475,63.23
1789,24-04-2023,24,4,2023,CUST257,East,Furniture,Chairs,Chair C,4,632,2528,140.31
1790,11-11-2023,11,11,2023,CUST203,West,OfficeSupplies,Paper,Paper B,9,109,981,93.92
1791,12-07-2023,12,7,2023,CUST401,South,Furniture,Bookcases,Bookcase A,6,358,2148,399.33
1792,09-08-2023,9,8,2023,CUST068,West,Technology,Accessories,Accessory B,5,260,1300,178.52
1793,29-05-2023,29,5,2023,CUST099,North,OfficeSupplies,Binders,Binder A,3,407,1221,96.17
1794,18-07-2023,18,7,2023,CUST303,East,OfficeSupplies,Art,Art B,7,331,2317,507.82
1795,13-05-2023,13,5,2023,CUST405,South,Furniture,Tables,Table A,4,795,3180,461.95
1796,30-08-2023,30,8,2023,CUST116,West,Technology,Phones,Phone A,8,557,4456,486.32
1797,22-04-2023,22,4,2023,CUST103,South,OfficeSupplies,Paper,Paper A,9,479,4311,275.05
1798,28-09-2023,28,9,2023,CUST483,East,Furniture,Chairs,Chair B,5,901,4505,594.13
1799,07-10-2023,7,10,2023,CUST283,North,Technology,Accessories,Accessory B,8,963,7704,897.04
1800,24-01-2023,24,1,2023,CUST024,West,OfficeSupplies,Paper,Paper B,4,839,3356,513.91
1801,30-06-2023,30,6,2023,CUST248,North,Technology,Laptops,Laptop B,4,283,1132,267.38
1802,17-12-2023,17,12,2023,CUST254,South,OfficeSupplies,Art,Art B,5,834,4170,652.21
1803,06-09-2023,6,9,2023,CUST188,North,Furniture,Chairs,Chair C,6,330,1980,120.64
1804,18-05-2023,18,5,2023,CUST168,East,Furniture,Chairs,Chair A,7,619,4333,480.27
1805,13-11-2023,13,11,2023,CUST212,East,Furniture,Chairs,Chair B,3,388,1164,58.54
1806,30-10-2023,30,10,2023,CUST452,North,Technology,Accessories,Accessory A,6,515,3090,550.41
1807,18-06-2023,18,6,2023,CUST453,North,Technology,Phones,Phone C,7,830,5810,642.51
1808,09-07-2023,9,7,2023,CUST357,North,Furniture,Chairs,Chair C,9,116,1044,222.74
1809,25-07-2023,25,7,2023,CUST185,North,Furniture,Chairs,Chair C,6,744,4464,1102.48
1810,22-01-2023,22,1,2023,CUST213,East,Furniture,Chairs,Chair B,6,665,3990,318.88
1811,29-09-2023,29,9,2023,CUST059,West,Furniture,Chairs,Chair B,7,803,5621,1128.51
1812,01-02-2023,1,2,2023,CUST443,South,Furniture,Tables,Table A,2,771,1542,236.73
1813,19-05-2023,19,5,2023,CUST480,West,Furniture,Tables,Table B,6,509,3054,373.63
1814,17-02-2023,17,2,2023,CUST436,South,Furniture,Tables,Table A,9,639,5751,1160.56
1815,12-04-2023,12,4,2023,CUST241,East,Furniture,Bookcases,Bookcase B,1,195,195,29.6
1816,19-10-2023,19,10,2023,CUST081,South,Furniture,Tables,Table B,9,899,8091,1743.62
1817,14-04-2023,14,4,2023,CUST271,South,Furniture,Tables,Table A,7,895,6265,1320.06
1818,16-06-2023,16,6,2023,CUST126,West,Furniture,Bookcases,Bookcase A,9,597,5373,301.81
1819,18-06-2023,18,6,2023,CUST477,West,Furniture,Bookcases,Bookcase B,9,145,1305,120.95
1820,06-12-2023,6,12,2023,CUST308,North,OfficeSupplies,Binders,Binder B,5,519,2595,191.45
1821,18-02-2023,18,2,2023,CUST076,West,Furniture,Bookcases,Bookcase B,7,196,1372,204.77
1822,28-09-2023,28,9,2023,CUST100,West,Technology,Laptops,Laptop B,4,918,3672,195.4
1823,12-02-2023,12,2,2023,CUST372,East,Furniture,Chairs,Chair B,3,492,1476,309.24
1824,16-10-2023,16,10,2023,CUST270,South,Technology,Accessories,Accessory B,2,705,1410,98
1825,04-08-2023,4,8,2023,CUST315,South,Furniture,Bookcases,Bookcase B,3,906,2718,432.94
1826,17-06-2023,17,6,2023,CUST339,North,OfficeSupplies,Binders,Binder B,5,197,985,110.09
1827,02-12-2023,2,12,2023,CUST390,South,OfficeSupplies,Binders,Binder A,8,529,4232,1025.42
1828,27-05-2023,27,5,2023,CUST204,South,Technology,Phones,Phone B,9,664,5976,1108.13
1829,31-05-2023,31,5,2023,CUST002,South,OfficeSupplies,Binders,Binder A,8,26,208,38.38
1830,24-11-2023,24,11,2023,CUST007,South,Technology,Phones,Phone B,8,379,3032,498.31
1831,29-09-2023,29,9,2023,CUST083,East,Technology,Phones,Phone B,3,214,642,63.88
1832,24-11-2023,24,11,2023,CUST124,West,OfficeSupplies,Art,Art A,1,117,117,6.31
1833,22-02-2023,22,2,2023,CUST331,South,OfficeSupplies,Paper,Paper B,5,287,1435,189.9
1834,07-04-2023,7,4,2023,CUST005,South,Technology,Accessories,Accessory A,9,928,8352,1093.32
1835,28-04-2023,28,4,2023,CUST376,West,Technology,Phones,Phone C,1,322,322,21.5
1836,19-01-2023,19,1,2023,CUST214,East,Technology,Laptops,Laptop B,5,895,4475,274.39
1837,16-02-2023,16,2,2023,CUST167,West,Furniture,Tables,Table B,4,293,1172,209.02
1838,01-07-2023,1,7,2023,CUST391,North,OfficeSupplies,Binders,Binder B,7,530,3710,765
1839,08-05-2023,8,5,2023,CUST310,North,OfficeSupplies,Art,Art A,8,408,3264,344.58
1840,04-12-2023,4,12,2023,CUST319,West,Furniture,Tables,Table B,9,573,5157,269.69
1841,03-03-2023,3,3,2023,CUST157,East,OfficeSupplies,Art,Art B,1,326,326,79.59
1842,21-11-2023,21,11,2023,CUST412,East,Furniture,Bookcases,Bookcase A,9,969,8721,767.13
1843,07-08-2023,7,8,2023,CUST177,West,Technology,Phones,Phone A,7,391,2737,249.25
1844,11-12-2023,11,12,2023,CUST291,North,Technology,Phones,Phone C,2,640,1280,204.7
1845,15-06-2023,15,6,2023,CUST022,West,Technology,Accessories,Accessory B,7,299,2093,176.7
1846,18-08-2023,18,8,2023,CUST020,North,Technology,Laptops,Laptop A,9,954,8586,1624.12
1847,25-03-2023,25,3,2023,CUST483,South,Technology,Laptops,Laptop A,2,418,836,149.08
1848,19-11-2023,19,11,2023,CUST134,South,Furniture,Tables,Table A,9,485,4365,804.95
1849,22-11-2023,22,11,2023,CUST233,North,Technology,Laptops,Laptop A,4,63,252,42.72
1850,06-03-2023,6,3,2023,CUST083,West,Furniture,Tables,Table A,9,270,2430,419.06
1851,11-11-2023,11,11,2023,CUST150,East,Technology,Accessories,Accessory B,3,564,1692,86.86
1852,05-09-2023,5,9,2023,CUST278,North,OfficeSupplies,Paper,Paper B,4,614,2456,306.29
1853,11-10-2023,11,10,2023,CUST449,West,Technology,Accessories,Accessory B,1,305,305,50.81
1854,01-11-2023,1,11,2023,CUST137,West,Technology,Phones,Phone A,4,87,348,84.05
1855,14-03-2023,14,3,2023,CUST237,South,Technology,Phones,Phone C,6,180,1080,197.64
1856,26-11-2023,26,11,2023,CUST370,East,Technology,Accessories,Accessory A,6,694,4164,285.34
1857,07-12-2023,7,12,2023,CUST127,North,Furniture,Bookcases,Bookcase A,9,928,8352,1856.35
